GEOID,Tract,PEWhite,PEBlack,PENative,PEAsian,PEHIPI,PEHispanic,GiniE,MedincE,PEpubasst,PEnopubasst,PENoCollege,PECollege,PEUnder18,PE18t24,PE25t34,PE35t34,PE45t54,PE55t64,PE65t74,PE75over,PEFemale,PEMale
47590,ZCTA5 47590,1,0,0,0,0,0,0.3988,35278,0,1,0.10215053763440861,0.3333333333333333,0.0774818401937046,0.021791767554479417,0.11380145278450363,0.12106537530266344,0.10653753026634383,0.34624697336561744,0.16707021791767554,0.04600484261501211,0.39951573849878935,0.6004842615012107
47591,ZCTA5 47591,0.9075679936933386,0.0392983839180134,0.0018525817895151753,0.012534489554592038,0.0010248324793062672,0.021955065037445803,0.4396,46728,0.01195219123505976,0.9880478087649402,0.12456498259930397,0.3390735629425177,0.19542767047694126,0.14765471028774144,0.12581789515175404,0.09976350019708317,0.1222309814741821,0.13267638943634213,0.09389042175798187,0.08253843121797398,0.4864406779661017,0.5135593220338983
47596,ZCTA5 47596,1,0,0,0,0,0,0.3599,NA,0,1,0.16279069767441862,0.4883720930232558,0.2676056338028169,0.1267605633802817,0,0.2535211267605634,0,0.09859154929577464,0,0.2535211267605634,0.4647887323943662,0.5352112676056338
47597,ZCTA5 47597,0.9646017699115044,0,0,0.014380530973451327,0,0.012168141592920354,0.3898,62500,0,1,0.09731543624161074,0.32550335570469796,0.2588495575221239,0.08185840707964602,0.14491150442477876,0.1261061946902655,0.08075221238938053,0.1736725663716814,0.09513274336283185,0.03871681415929203,0.504424778761062,0.49557522123893805
47598,ZCTA5 47598,0.9699149771092217,0,0,0,0,0.016350555918901243,0.3629,48567,0.06329113924050633,0.9367088607594937,0.1183225162256615,0.24812780828756864,0.2449313276651406,0.1000654022236756,0.105297580117724,0.10333551340745585,0.1432308698495749,0.13309352517985612,0.11020274689339438,0.05984303466317855,0.514061478090255,0.48593852190974496
47601,ZCTA5 47601,0.9446369279630432,0.00317597805687888,0.0015158077089649198,0.010827197921177999,0,0.023964198065540638,0.4424,58132,0.01897632311977716,0.9810236768802229,0.09761343849226672,0.30123937314350097,0.23264039266637795,0.06265338530388335,0.08806120975891439,0.14414609499061642,0.1284827486646456,0.1645734084019056,0.11541792983975747,0.06402483037389924,0.500144362638949,0.499855637361051
47610,ZCTA5 47610,0.9763041880969875,0.008449669360764144,0.004224834680382072,0.0016531961792799412,0,0.0012858192505510655,0.3606,60428,0.029223744292237442,0.9707762557077626,0.0846262341325811,0.24908321579689705,0.2393460690668626,0.10947832476120499,0.11939750183688465,0.11204996326230712,0.13960323291697282,0.12233651726671566,0.09313005143277002,0.06465833945628215,0.522226304188097,0.477773695811903
47611,ZCTA5 47611,0.9670920080591001,0,0,0,0,0.010745466756212223,0.4152,59276,0.00375234521575985,0.9962476547842402,0.0943579766536965,0.3560311284046693,0.2558764271323036,0.053727333781061114,0.07790463398253862,0.1584956346541303,0.12491605104096709,0.11954331766286098,0.11887172599059771,0.09066487575554064,0.5151108126259234,0.48488918737407655
47612,ZCTA5 47612,0.9748251748251748,0,0,0,0,0.006993006993006993,0.3479,52829,0.022653721682847898,0.9773462783171522,0.13717693836978131,0.23658051689860835,0.2083916083916084,0.08811188811188811,0.1020979020979021,0.1076923076923077,0.09230769230769231,0.2097902097902098,0.14685314685314685,0.044755244755244755,0.45454545454545453,0.5454545454545454
47613,ZCTA5 47613,0.9680521091811415,0,0,0,0,0,0.3537,87292,0.0017825311942959,0.9982174688057041,0.03705509507557289,0.46757679180887374,0.2807071960297767,0.08312655086848635,0.13864764267990073,0.12158808933002481,0.168424317617866,0.11724565756823821,0.06699751861042183,0.02326302729528536,0.4844913151364764,0.5155086848635235
